"","coral_num","umol.cm2.hr","Rate","genotype","wound","temp","date","chamber_vol","SA","file.names.full","wound_status"
"26","51",0.266242538406606,"Respiration",69,"0","H",20230701,647.321837675437,15.9545627524993,"20230701_F_H_51_O2","no wound"
"27","56",0.341094998107453,"Respiration",65,"1","H",20230701,646.906440713171,21.0420038213635,"20230701_F_H_56_O2","wounded"
"28","58",0.345081387581666,"Respiration",65,"0","H",20230701,647.608336334086,11.4750209085392,"20230701_F_H_58_O2","no wound"
"29","63",0.26577353623971,"Respiration",65,"2","H",20230701,647.332796640522,19.0399890406792,"20230701_F_H_63_O2","wounded"
"30","7",0.216082637185153,"Respiration",68,"2","H",20230701,645.571534394731,42.9452883382418,"20230701_F_H_7_O2","wounded"
"31","74",0.320413845878954,"Respiration",67,"1","H",20230701,647.031164172947,17.9052438208582,"20230701_F_H_74_O2","wounded"
"32","76",0.268896826371,"Respiration",67,"2","H",20230701,646.578715471583,20.882599135722,"20230701_F_H_76_O2","wounded"
"33","81",0.331465252533864,"Respiration",67,"0","H",20230701,646.621507620963,19.6073616505898,"20230701_F_H_81_O2","no wound"
"34","92",0.31001211133395,"Respiration",66,"1","H",20230701,647.249821619165,11.3237215458964,"20230701_F_H_92_O2","wounded"
"35","97",0.256332049125053,"Respiration",66,"0","H",20230701,646.026070518015,30.9548138487998,"20230701_F_H_97_O2","no wound"
"36","98",0.271374603472568,"Respiration",66,"2","H",20230701,646.008327431687,26.7616600841279,"20230701_F_H_98_O2","wounded"
"37","101",0.309449068783572,"Respiration",66,"2","A",20230702,647.284470378168,13.5499835962119,"20230702_F_A_101_O2","wounded"
"38","108",0.235921754334018,"Respiration",66,"0","A",20230702,647.010031345855,21.9930283865468,"20230702_F_A_108_O2","no wound"
"39","11",0.262918180559678,"Respiration",68,"0","A",20230702,646.718800632789,23.8275331585908,"20230702_F_A_11_O2","no wound"
"40","12",0.235709959439871,"Respiration",68,"1","A",20230702,646.204555409717,34.6832624282118,"20230702_F_A_12_O2","wounded"
"41","16",0.214289074204579,"Respiration",68,"2","A",20230702,645.835663173167,40.2164962620056,"20230702_F_A_16_O2","wounded"
"42","20",0.229061331006414,"Respiration",70,"1","A",20230702,647.290242518427,13.4311055255641,"20230702_F_A_20_O2","wounded"
"43","29",0.199461280332021,"Respiration",70,"2","A",20230702,646.841589798298,17.0676937776571,"20230702_F_A_29_O2","wounded"
"44","34",0.230730994909141,"Respiration",70,"0","A",20230702,647.018427186232,18.0673502808327,"20230702_F_A_34_O2","no wound"
"45","37",0.216855814651147,"Respiration",69,"0","A",20230702,646.632743268928,23.2736694203448,"20230702_F_A_37_O2","no wound"
"46","42",0.243231621782464,"Respiration",69,"2","A",20230702,646.501033523019,23.8059189639275,"20230702_F_A_42_O2","wounded"
"47","54",0.265033850586954,"Respiration",69,"1","A",20230702,647.492792167514,11.7506018904958,"20230702_F_A_54_O2","wounded"
"48","62",0.291661897397656,"Respiration",65,"2","A",20230702,647.384170982641,15.1170127092981,"20230702_F_A_62_O2","wounded"
"49","67",0.229381932204202,"Respiration",65,"1","A",20230702,646.75605717446,15.0278541563122,"20230702_F_A_67_O2","wounded"
"50","68",0.250083715903563,"Respiration",65,"0","A",20230702,647.408833763747,17.621557515903,"20230702_F_A_68_O2","no wound"
"51","75",0.261072334747727,"Respiration",67,"1","A",20230702,646.4448863405,28.3692158122077,"20230702_F_A_75_O2","wounded"
"52","77",0.280911449443867,"Respiration",67,"0","A",20230702,647.308083679227,18.8670754833733,"20230702_F_A_77_O2","no wound"
"53","78",0.323927862459111,"Respiration",67,"2","A",20230702,646.769700415073,19.5452208409329,"20230702_F_A_78_O2","wounded"
"54","91",0.266428665520131,"Respiration",66,"1","A",20230702,646.480043922077,19.7289414955706,"20230702_F_A_91_O2","wounded"
"55","14",0.275554763870292,"Respiration",68,"2","H",20230702,646.518874683819,17.0595884546583,"20230702_F_H_14_O2","wounded"
"56","2",0.230160484501368,"Respiration",68,"1","H",20230702,645.352902351508,49.0972284942714,"20230702_F_H_2_O2","wounded"
"57","28",0.20807844308388,"Respiration",70,"0","H",20230702,646.925548202065,17.943068661519,"20230702_F_H_28_O2","no wound"
"58","33",0.181676314614602,"Respiration",70,"2","H",20230702,647.351112361158,17.478363476259,"20230702_F_H_33_O2","wounded"
"59","35",0.2520924745144,"Respiration",70,"1","H",20230702,647.49803956775,9.85665808312786,"20230702_F_H_35_O2","wounded"
"60","45",0.239972292778502,"Respiration",69,"2","H",20230702,646.169922568163,30.4225643052172,"20230702_F_H_45_O2","wounded"
"61","47",0.286442757071978,"Respiration",69,"0","H",20230702,647.035218866985,20.6016146050996,"20230702_F_H_47_O2","no wound"
"62","50",0.236463037790465,"Respiration",69,"1","H",20230702,646.454856400947,26.9832055794263,"20230702_F_H_50_O2","wounded"
"63","55",0.269442822556219,"Respiration",65,"2","H",20230702,646.834243437968,22.6225418061141,"20230702_F_H_55_O2","wounded"
"64","60",0.302625427776806,"Respiration",65,"0","H",20230702,646.86415361931,26.5428163631625,"20230702_F_H_60_O2","no wound"
"65","70",0.297201658666044,"Respiration",65,"1","H",20230702,647.134919471458,17.680996551227,"20230702_F_H_70_O2","wounded"
"66","73",0.24962872651622,"Respiration",67,"2","H",20230702,646.614377368104,25.305403718691,"20230702_F_H_73_O2","wounded"
"67","84",0.272053391606698,"Respiration",67,"1","H",20230702,646.698860511894,17.9025420465253,"20230702_F_H_84_O2","wounded"
"68","89",0.255688106835038,"Respiration",67,"0","H",20230702,646.947587283053,18.9778482310224,"20230702_F_H_89_O2","no wound"
"69","94",0.259903040345208,"Respiration",66,"2","H",20230702,646.117973305833,18.7752151560544,"20230702_F_H_94_O2","wounded"
"70","96",0.268423026107207,"Respiration",66,"1","H",20230702,646.368799037086,22.3442590498247,"20230702_F_H_96_O2","wounded"
"71","99",0.264762677275624,"Respiration",66,"0","H",20230702,646.861529919192,21.9200804795583,"20230702_F_H_99_O2","no wound"
"72","1",0.188512899147889,"Respiration",68,"0","A",20230703,645.828950446149,34.4536116099147,"20230703_F_A_1_O2","no wound"
"73","102",0.310714840642821,"Respiration",66,"2","A",20230703,647.199752320613,17.6053468699056,"20230703_F_A_102_O2","wounded"
"74","105",0.30734668424669,"Respiration",66,"1","A",20230703,645.736795698286,35.9747105593413,"20230703_F_A_105_O2","wounded"
"75","107",0.317445682872985,"Respiration",66,"0","A",20230703,647.560517214236,10.6752957059987,"20230703_F_A_107_O2","no wound"
"76","21",0.243282041471112,"Respiration",70,"0","A",20230703,647.251065759764,15.9950893674929,"20230703_F_A_21_O2","no wound"
"77","22",0.250088033127987,"Respiration",70,"1","A",20230703,647.099743474921,16.0464230798181,"20230703_F_A_22_O2","wounded"
"78","27",0.230874053420271,"Respiration",70,"2","A",20230703,646.574042526883,21.8363254752382,"20230703_F_A_27_O2","wounded"
"79","38",0.287840687961736,"Respiration",69,"1","A",20230703,647.148438881462,16.3436182564379,"20230703_F_A_38_O2","wounded"
"80","4",0.261028142127083,"Respiration",68,"2","A",20230703,645.712186191754,37.2823693364684,"20230703_F_A_4_O2","wounded"
"81","44",0.20761681336913,"Respiration",69,"2","A",20230703,646.590274329064,32.5542642538809,"20230703_F_A_44_O2","wounded"
"82","53",0.248433909261784,"Respiration",69,"0","A",20230703,647.314945755442,14.506411710061,"20230703_F_A_53_O2","no wound"
"83","6",0.215283582135826,"Respiration",68,"1","A",20230703,646.461990731186,28.2395306442282,"20230703_F_A_6_O2","wounded"
"84","64",0.318702051373964,"Respiration",65,"0","A",20230703,647.541143772924,15.6276480582175,"20230703_F_A_64_O2","no wound"
"85","65",0.276275113400371,"Respiration",65,"2","A",20230703,646.81228349437,27.1750315570628,"20230703_F_A_65_O2","wounded"
"86","71",0.307775248764466,"Respiration",65,"1","A",20230703,646.510162531205,31.8031709893327,"20230703_F_A_71_O2","wounded"
"87","82",0.282305937151523,"Respiration",67,"2","A",20230703,647.282482151081,14.2983750864272,"20230703_F_A_82_O2","wounded"
"88","83",0.279400584645409,"Respiration",67,"0","A",20230703,646.902867422668,18.3348259397905,"20230703_F_A_83_O2","no wound"
"89","88",0.285894876514647,"Respiration",67,"1","A",20230703,647.088224131438,13.2527884195921,"20230703_F_A_88_O2","wounded"
"90","10",0.235508784662578,"Respiration",68,"1","H",20230703,646.516969415991,25.1405954843837,"20230703_F_H_10_O2","wounded"
"91","100",0.330069865066198,"Respiration",66,"1","H",20230703,646.554145479049,18.6320211164103,"20230703_F_H_100_O2","wounded"
"92","13",0.22066281006072,"Respiration",68,"2","H",20230703,647.081417246652,19.0832174300058,"20230703_F_H_13_O2","wounded"
"93","30",0.187588509942645,"Respiration",70,"1","H",20230703,646.539484496435,22.4577335718069,"20230703_F_H_30_O2","wounded"
"94","31",0.191502294448555,"Respiration",70,"2","H",20230703,646.770918579136,18.0781573781643,"20230703_F_H_31_O2","wounded"
"95","36",0.195616370442652,"Respiration",70,"0","H",20230703,646.624832359512,22.4361193771436,"20230703_F_H_36_O2","no wound"
"96","39",0.225995346986401,"Respiration",69,"2","H",20230703,646.996069383575,23.0818434427083,"20230703_F_H_39_O2","wounded"
"97","40",0.197593574298132,"Respiration",69,"0","H",20230703,645.258742943746,44.4609837390027,"20230703_F_H_40_O2","no wound"
"98","48",0.258220143285134,"Respiration",69,"1","H",20230703,646.911768733541,17.7755586528787,"20230703_F_H_48_O2","wounded"
"99","61",0.276504309123511,"Respiration",65,"0","H",20230703,647.509727381607,15.2710138462738,"20230703_F_H_61_O2","no wound"
"100","66",0.259552726342602,"Respiration",65,"2","H",20230703,646.349938935489,36.9878759341815,"20230703_F_H_66_O2","wounded"
"101","72",0.244275899287863,"Respiration",65,"1","H",20230703,646.993974957487,20.9906701090382,"20230703_F_H_72_O2","wounded"
"102","79",0.265498402948258,"Respiration",67,"2","H",20230703,646.943185124858,22.3766803418196,"20230703_F_H_79_O2","wounded"
"103","8",0.257850728727315,"Respiration",68,"0","H",20230703,647.350550998935,17.3702925029426,"20230703_F_H_8_O2","no wound"
"104","80",0.260379585448929,"Respiration",67,"1","H",20230703,646.435286798566,20.0720668358498,"20230703_F_H_80_O2","wounded"
"105","86",0.238483980515986,"Respiration",67,"0","H",20230703,646.619596294293,20.3476478178063,"20230703_F_H_86_O2","no wound"
"106","93",0.232575628554637,"Respiration",66,"2","H",20230703,646.690806781278,21.1608818920114,"20230703_F_H_93_O2","wounded"
"107","95",0.22226898536156,"Respiration",66,"0","H",20230703,646.361458278972,27.5640870610014,"20230703_F_H_95_O2","no wound"
"108","103",0.229610597723447,"Net Photosythesis",66,"0","A",20230701,646.675408677049,19.7046255265744,"20230701_F_A_103_O2","no wound"
"109","104",0.258109289564734,"Net Photosythesis",66,"2","A",20230701,645.709091475914,34.5805950035612,"20230701_F_A_104_O2","wounded"
"110","106",0.193842607694998,"Net Photosythesis",66,"1","A",20230701,646.439581264867,21.0663197903596,"20230701_F_A_106_O2","wounded"
"111","15",0.19718341274792,"Net Photosythesis",68,"0","A",20230701,647.119349858739,16.6948489197158,"20230701_F_A_15_O2","no wound"
"112","19",0.176348534038763,"Net Photosythesis",70,"0","A",20230701,647.274127938574,13.5824048882068,"20230701_F_A_19_O2","no wound"
"113","25",0.107661577458735,"Net Photosythesis",70,"2","A",20230701,646.665996496518,18.0241218915062,"20230701_F_A_25_O2","wounded"
"114","26",0.177344688926813,"Net Photosythesis",70,"1","A",20230701,647.326417830411,12.5476253187034,"20230701_F_A_26_O2","wounded"
"115","41",0.147743786620203,"Net Photosythesis",69,"0","A",20230701,646.331864087684,29.2743102137316,"20230701_F_A_41_O2","no wound"
"116","49",0.113236111286662,"Net Photosythesis",69,"2","A",20230701,646.73554205266,24.4192217374974,"20230701_F_A_49_O2","wounded"
